Date;Open;High;Low;Close;Adj Close;Volume
31/08/2018;345049988;345850006;341579987;342790009;331556915;3462700
04/09/2018;341600006;346320007;339279999;346250000;334903503;2699400
05/09/2018;345769989;347250000;343160004;346679993;335319397;2959000
06/09/2018;347549988;353350006;346579987;351269989;339758972;3585900
07/09/2018;348820007;350010010;344459991;349279999;337834229;3921900
10/09/2018;349489990;350750000;341679993;341859985;330657349;3065500
11/09/2018;339010010;346619995;337309998;345250000;333936310;2731800
12/09/2018;345000000;355040009;344609985;353410004;341828918;4003800
13/09/2018;356359985;360420013;354299988;355459991;343811707;3166500
14/09/2018;356440002;362260010;356100006;359799988;348009491;2835800
17/09/2018;359279999;361299988;354540009;355959991;344295380;2554500
18/09/2018;357299988;365809998;356100006;363579987;351665619;3003500
19/09/2018;363579987;371230011;363190002;365220001;353251862;4753400
20/09/2018;368739990;371730011;365670013;367459991;355418457;4011100
21/09/2018;369399994;372570007;366049988;372230011;360032196;7144000
24/09/2018;371000000;371890015;367329987;367989990;355931091;2800200
25/09/2018;369079987;370459991;366880005;367230011;355196014;2969200
26/09/2018;367500000;368559998;364320007;365029999;353068054;2368600
27/09/2018;368399994;368970001;364399994;367390015;355350830;2355900
28/09/2018;368630005;374220001;366220001;371899994;359712982;3600500
01/10/2018;375160004;383209991;375000000;382290009;369762512;4755700
02/10/2018;380850006;388619995;379769989;386369995;373708801;4622600
03/10/2018;388899994;394279999;386690002;392299988;379444427;4794300
04/10/2018;390739990;391089996;385290009;389989990;377210205;3822300
05/10/2018;389000000;392390015;383029999;386470001;373805511;2899700
08/10/2018;383839996;386730011;377350006;385769989;373128418;3324000
09/10/2018;384369995;386820007;381140015;385440002;372809265;2862700
10/10/2018;382959991;383799988;367089996;367470001;355428162;6033100
11/10/2018;363440002;369850006;355100006;358109985;346374847;6266800
12/10/2018;366010010;367119995;352260010;360109985;348309296;5509700
15/10/2018;359459991;362549988;355500000;358880005;347119690;2979800
16/10/2018;360450012;368570007;358549988;368250000;356182587;2822500
17/10/2018;368000000;368500000;362700012;365500000;353522675;2238200
18/10/2018;364820007;367760010;356760010;359350006;347574280;3254900
19/10/2018;359799988;359869995;354209991;356260010;344585510;3491600
22/10/2018;357850006;358760010;352459991;355980011;344314697;2263500
23/10/2018;349500000;353559998;342829987;350049988;338578979;4389600
24/10/2018;361589996;364600006;351690002;354649994;343028229;8442600
25/10/2018;357299988;364390015;354970001;363769989;351849396;4003500
26/10/2018;360700012;363299988;354119995;359269989;347496887;4073000
29/10/2018;360549988;361709991;328630005;335589996;324592804;7462000
30/10/2018;330350006;351049988;329769989;349910004;338443573;5774000
31/10/2018;352510010;363410004;352510010;354859985;343231323;4175600
01/11/2018;357470001;364570007;353200012;363070007;351172363;3760700
02/11/2018;366970001;371540009;356760010;357750000;346026672;4029800
05/11/2018;359760010;363290009;356480011;361980011;350118042;2253900
06/11/2018;362410004;368440002;362109985;366470001;354460907;2471900
07/11/2018;367640015;372850006;359500000;372019989;359829010;4015300
08/11/2018;369329987;373700012;365549988;370769989;360276031;2751800
09/11/2018;367829987;371000000;366119995;369339996;358886475;2590300
12/11/2018;370209991;370480011;355989990;357029999;346924927;3088700
13/11/2018;349549988;355380005;342040009;349510010;339617767;4960000
14/11/2018;352089996;355850006;343890015;344720001;334963318;3445800
15/11/2018;341119995;347980011;336510010;341570007;331902496;4863000
16/11/2018;339000000;340190002;331160004;335950012;326441528;4425200
19/11/2018;335549988;336040009;317200012;320940002;311856384;6782800
20/11/2018;302100006;322179993;296609985;317700012;308708069;6875900
21/11/2018;325070007;326890015;315570007;317320007;308338867;4401000
23/11/2018;315000000;317000000;311869995;312320007;303480347;1599400
26/11/2018;315559998;318589996;310660004;316359985;307405945;3362300
27/11/2018;315279999;318559998;310959991;318029999;309028748;2946400
28/11/2018;325720001;334010010;321730011;333500000;324060883;6117600
29/11/2018;335970001;343230011;334059998;342559998;332864471;5331900
30/11/2018;341940002;347579987;337500000;346760010;336945618;5374000
03/12/2018;364309998;369000000;356369995;359959991;349772003;6573400
04/12/2018;357000000;358320007;341739990;342500000;332806183;5199100
06/12/2018;329989990;333630005;317299988;331899994;322506165;9297400
07/12/2018;332350006;337609985;321390015;323220001;314071838;4526300
10/12/2018;321269989;327200012;315510010;326350006;317113281;4400500
11/12/2018;333250000;334489990;318750000;322029999;312915527;3566400
12/12/2018;327380005;331899994;324660004;326690002;317443634;3424800
13/12/2018;328399994;328739990;324170013;325470001;316258148;2247700
14/12/2018;322450012;323910004;315559998;318750000;309728363;3298400
17/12/2018;316910004;327220001;314440002;316130005;307182526;4968400
18/12/2018;325459991;332089996;323200012;328059998;318774872;5881100
19/12/2018;329329987;333480011;316100006;319549988;310505707;4871500
20/12/2018;317000000;321820007;308000000;313049988;304189667;5368600
21/12/2018;309089996;314970001;304010010;304549988;295930267;7641700
24/12/2018;300649994;303000000;294160004;294160004;285834351;3435300
26/12/2018;298609985;314089996;292470001;313929993;305044769;4843400
27/12/2018;309040009;317140015;302239990;317140015;308163940;4341100
28/12/2018;319739990;321529999;315149994;316380005;307425446;3725200
31/12/2018;320500000;323640015;318750000;322500000;313372223;3557700
02/01/2019;316190002;323950012;313709991;323809998;314645142;3292200
03/01/2019;319489990;319739990;309399994;310899994;302100555;5705600
04/01/2019;316690002;328440002;316079987;327079987;317822571;4448800
07/01/2019;330519989;330690002;323350006;328109985;318823456;4030300
08/01/2019;334109985;341250000;332649994;340529999;330891907;4736500
09/01/2019;342959991;347200012;340869995;343829987;334098511;4213900
10/01/2019;346510010;353470001;343000000;352609985;342630005;5358100
11/01/2019;348559998;354359985;348089996;352899994;342911774;3158900
14/01/2019;348200012;352809998;347010010;350359985;340443665;2476400
15/01/2019;352000000;353320007;347980011;352239990;342270477;2940900
16/01/2019;352500000;355000000;351559998;352059998;342095612;2731100
17/01/2019;350750000;363829987;350730011;359089996;348926575;4270400
18/01/2019;363880005;367320007;361320007;364730011;354406952;4256500
22/01/2019;362859985;364200012;354230011;357899994;347770264;4336500
23/01/2019;361910004;362200012;353670013;358609985;348460175;2924900
24/01/2019;358910004;363179993;356899994;358269989;348129822;2801300
25/01/2019;362489990;366940002;360329987;364200012;353892029;3185600
28/01/2019;360649994;363170013;357500000;362970001;352696777;3128900
29/01/2019;363070007;367779999;362410004;364910004;354581879;3202700
30/01/2019;387399994;391970001;380500000;387720001;376746277;12705300
31/01/2019;387160004;388989990;382079987;385619995;374705750;6878500
01/02/2019;386109985;392799988;384730011;387429993;376464478;5625700
04/02/2019;388970001;397070007;388119995;397000000;385763672;4256600
05/02/2019;400750000;410750000;399549988;410179993;398570587;7230400
06/02/2019;411510010;413880005;405660004;411109985;399474243;5356000
07/02/2019;407929993;410350006;402290009;405170013;395680298;5211400
08/02/2019;400000000;404959991;397799988;404910004;395426361;4570900
11/02/2019;408100006;409829987;402690002;403950012;394488861;3046900
12/02/2019;407000000;411209991;405399994;410720001;401100281;3263300
13/02/2019;412519989;412720001;407670013;410579987;400963531;3078700
14/02/2019;408929993;412220001;407799988;409820007;400221375;2724300
15/02/2019;412480011;418049988;411429993;417970001;408180481;4017300
19/02/2019;415500000;417940002;414540009;416260010;406510559;3051500
20/02/2019;417140015;421839996;417109985;421549988;411676636;3990100
21/02/2019;421579987;422410004;415679993;417579987;407799622;2880500
22/02/2019;419700012;424470001;419140015;424049988;414118073;3132300
25/02/2019;427489990;429920013;426519989;426869995;416872009;3276100
26/02/2019;426000000;429000000;424250000;426769989;416774384;2503700
27/02/2019;427170013;436329987;427149994;435440002;425241302;4603800
28/02/2019;438700012;441420013;437079987;439959991;429655457;5063100
01/03/2019;446010010;446010010;440190002;440619995;430299957;5124200
04/03/2019;443220001;444500000;426630005;432690002;422555695;5971000
05/03/2019;431040009;433850006;428640015;430119995;420045898;2844300
06/03/2019;429700012;432000000;422079987;424459991;414518463;4159400
07/03/2019;423359985;434350006;416440002;422559998;412662994;4893600
08/03/2019;416769989;423429993;415500000;422540009;412643494;3794900
11/03/2019;371269989;402670013;365549988;400010010;390641144;34742200
12/03/2019;384709991;390000000;368000000;375410004;366617310;36922600
13/03/2019;378429993;381769989;363329987;377140015;368306793;32662300
14/03/2019;374989990;380390015;372100006;373299988;364556702;13514100
15/03/2019;370880005;385709991;366450012;378989990;370113464;26697700
18/03/2019;370000000;373070007;367200012;372279999;363560638;13119200
19/03/2019;371140015;378769989;371010010;373429993;364683655;9856100
20/03/2019;374700012;380799988;373679993;376160004;367349731;8737600
21/03/2019;374040009;377000000;372230011;372700012;363970764;6951000
22/03/2019;368790009;369859985;361529999;362170013;353687439;10143900
25/03/2019;365000000;371209991;362890015;370459991;361783234;7939600
26/03/2019;375579987;375600006;367600006;370380005;361705139;6479700
27/03/2019;371890015;376660004;365549988;374209991;365445404;9600000
28/03/2019;376600006;376660004;372329987;374440002;365670013;4921300
29/03/2019;376519989;382179993;374739990;381420013;372486572;7694700
01/04/2019;385799988;392899994;383100006;391540009;382369507;7735700
02/04/2019;388500000;394829987;388500000;390750000;381598053;6401000
03/04/2019;389679993;391540009;384070007;384739990;375728790;7350300
04/04/2019;385989990;397059998;385100006;395859985;386588318;9388100
05/04/2019;398070007;398660004;390950012;391929993;382750397;6857200
08/04/2019;376200012;379799988;371859985;374519989;365748138;14482600
09/04/2019;370290009;372239990;367750000;369040009;360396515;7980100
10/04/2019;368399994;368790009;362920013;364940002;356392517;8285000
11/04/2019;364619995;371079987;364209991;370160004;361490295;6598400
12/04/2019;375750000;379950012;372000000;379640015;370748230;7334600
15/04/2019;376700012;377899994;373679993;375459991;366666138;3822100
16/04/2019;376510010;384640015;375029999;381720001;372779541;7083800
17/04/2019;384100006;384190002;377480011;377519989;368677856;4424400
18/04/2019;377519989;382170013;377519989;380070007;371168182;4703100
22/04/2019;375690002;378950012;374899994;375170013;366382935;4147700
23/04/2019;375540009;376869995;372609985;374019989;365259827;4894500
24/04/2019;377890015;381149994;373660004;375459991;366666138;9855100
25/04/2019;376010010;384799988;372760010;382799988;373834198;6615000
26/04/2019;383890015;384000000;378140015;380790009;371871338;4259600
29/04/2019;378489990;385299988;376760010;379049988;370172058;5457300
30/04/2019;379500000;381140015;375049988;377690002;368843903;3732800
01/05/2019;378529999;381200012;376380005;376799988;367974731;2765600
02/05/2019;375500000;377649994;373250000;375799988;366998169;2438800
03/05/2019;376079987;377899994;374220001;376459991;367642670;2953800
06/05/2019;367880005;372480011;365630005;371600006;362896545;4747600
07/05/2019;366329987;367709991;355019989;357230011;348863098;9740300
08/05/2019;357769989;361519989;353329987;359750000;351324097;6030000
09/05/2019;354760010;355649994;347470001;354130005;347822571;6075200
10/05/2019;351869995;355540009;347549988;354670013;348352966;4574100
13/05/2019;344510010;346630005;337000000;337369995;331361084;7757800
14/05/2019;339899994;346100006;337230011;343040009;336930115;4747800
15/05/2019;339799988;348799988;337640015;345640015;339483795;4810000
16/05/2019;348640015;356500000;345820007;353809998;347508270;6036500
17/05/2019;351500000;359989990;351160004;355019989;348696686;5282900
20/05/2019;353000000;355940002;350529999;352790009;346506439;3219900
21/05/2019;358029999;360769989;354880005;358750000;352360291;4022600
22/05/2019;357220001;357570007;351750000;352779999;346496613;3841400
23/05/2019;345920013;351470001;341149994;350549988;344306305;5305400
24/05/2019;355000000;361399994;353000000;354899994;348578888;5387500
28/05/2019;355290009;359309998;354880005;354880005;348559204;3504300
29/05/2019;352589996;352790009;346049988;348799988;342587463;4160500
30/05/2019;350000000;351920013;347940002;349869995;343638428;2183900
31/05/2019;345850006;345850006;341359985;341609985;335525543;3217600
03/06/2019;338200012;339109985;330670013;338890015;332854034;5148000
04/06/2019;342570007;346410004;340119995;344619995;338481964;3592300
05/06/2019;346220001;353250000;332489990;348750000;342538391;3188400
06/06/2019;348179993;351640015;345579987;350640015;344394745;2582300
07/06/2019;352299988;355279999;352299988;353700012;347400238;2470700
10/06/2019;356000000;357399994;353549988;353799988;347498413;2560800
11/06/2019;355420013;355470001;348130005;349329987;343108032;2702700
12/06/2019;349000000;349269989;342799988;347029999;340849030;2738300
13/06/2019;347250000;349059998;344100006;348859985;342646423;2621300
14/06/2019;348000000;349170013;345890015;347160004;340976685;2258400
17/06/2019;348619995;356049988;347049988;354899994;348578888;3746400
18/06/2019;357609985;374649994;357600006;373959991;367299377;9199200
19/06/2019;375399994;379309998;368350006;368559998;361995575;5716000
20/06/2019;373000000;375790009;368959991;374880005;368202972;3794500
21/06/2019;374390015;376109985;371720001;371839996;365217133;4923700
24/06/2019;372950012;375489990;372100006;373989990;367328827;2323200
25/06/2019;374750000;375250000;368029999;369320007;362742004;3005400
26/06/2019;371019989;378980011;370000000;374940002;368261932;4542000
27/06/2019;367540009;369929993;362350006;364019989;357536407;8980000
28/06/2019;363920013;366230011;361570007;364010010;357526611;4737100
01/07/2019;364880005;365230011;353320007;356459991;350111084;6392600
02/07/2019;355630005;356779999;352690002;354160004;347852051;3774700
03/07/2019;354500000;354850006;352260010;354470001;348156525;2164900
05/07/2019;354000000;357250000;351429993;355859985;349521729;3208200
08/07/2019;350410004;352959991;349399994;351119995;344866211;3262300
09/07/2019;349049988;353850006;347899994;353089996;346801086;4828200
10/07/2019;354489990;356519989;351250000;352299988;346025146;2946700
11/07/2019;352619995;359260010;350700012;359000000;352605835;5059200
12/07/2019;360000000;365450012;358140015;365329987;358823090;3592800
15/07/2019;360500000;362850006;359019989;361609985;355169312;4814600
16/07/2019;361260010;365350006;361200012;362750000;356289032;2960400
17/07/2019;362750000;369750000;362000000;369519989;362938477;4010000
18/07/2019;367600006;368450012;359750000;361109985;354678223;4582800
19/07/2019;370670013;378399994;368500000;377359985;370638824;9504000
22/07/2019;376940002;382480011;371890015;373420013;366769012;4265100
23/07/2019;374269989;376429993;370679993;373070007;366425232;3354900
24/07/2019;370279999;371359985;360029999;361429993;354992554;7447900
25/07/2019;356179993;357690002;345709991;348089996;341890137;9663700
26/07/2019;346200012;348429993;342000000;345000000;338855164;4441100
29/07/2019;344989990;346079987;339109985;340209991;334150513;4116600
30/07/2019;339839996;347489990;336559998;347459991;341271362;4528000
31/07/2019;348489990;351290009;341049988;341179993;335103210;5219700
01/08/2019;341910004;344290009;333000000;334290009;328335968;6465300
02/08/2019;334559998;340540009;332320007;339559998;333512085;4675400
05/08/2019;332459991;333369995;326959991;331059998;325163452;5876100
06/08/2019;333989990;335700012;329140015;332450012;326528717;3653300
07/08/2019;328600006;333649994;324570007;331380005;325477783;4187600
08/08/2019;331299988;336429993;328859985;336350006;332420715;3673000
09/08/2019;334059998;339079987;333170013;337549988;333606689;3102900
12/08/2019;333679993;336010010;331369995;332940002;329050537;2683400
13/08/2019;331820007;337399994;330500000;332859985;328971466;3689700
14/08/2019;328350006;329540009;320410004;320420013;316676788;5110400
15/08/2019;323000000;328070007;319549988;328000000;324168243;4721800
16/08/2019;330220001;331160004;326480011;330450012;326589661;3866600
19/08/2019;334179993;335910004;331399994;333779999;329880707;2335600
20/08/2019;332470001;333500000;328880005;331750000;327874451;2039000
21/08/2019;335480011;342579987;333209991;339989990;336018188;3265600
22/08/2019;342429993;356440002;341010010;354410004;350269714;8320900
23/08/2019;355350006;369690002;354350006;356010010;351851044;11518700
26/08/2019;365040009;367339996;356890015;359040009;354845642;4661100
27/08/2019;359420013;361309998;353619995;354730011;350585999;3740300
28/08/2019;353309998;360190002;351179993;359970001;355764771;2402000
29/08/2019;363850006;366040009;360170013;362739990;358502411;2717500
30/08/2019;364369995;366369995;362399994;364089996;359836639;3147000
03/09/2019;354109985;355320007;350609985;354420013;350279633;4272200
04/09/2019;357679993;358029999;354429993;356529999;352364960;2737100
05/09/2019;360140015;364709991;359130005;360299988;356090881;3643300
06/09/2019;361609985;364910004;359119995;363000000;358759369;3022600
09/09/2019;357980011;360929993;354730011;358779999;354588654;4183300
10/09/2019;359000000;369489990;358549988;369489990;365173523;4547200
11/09/2019;368739990;383500000;368000000;382940002;378466431;8437000
12/09/2019;383709991;384000000;374309998;375630005;371241821;4495300
13/09/2019;377390015;381750000;377049988;379760010;375323578;3628900
16/09/2019;378140015;381630005;375000000;378850006;374424194;3055500
17/09/2019;378410004;385309998;377799988;384200012;379711700;3269500
18/09/2019;383250000;386739990;379799988;386410004;381895905;4186400
19/09/2019;386140015;388519989;382899994;384440002;379948914;2928800
20/09/2019;384109985;384730011;377920013;379390015;374957916;6643000
23/09/2019;376609985;380100006;374420013;377029999;372625458;2674900
24/09/2019;379540009;381890015;375309998;381649994;377191498;3533300
25/09/2019;384910004;391000000;383100006;386200012;381688354;4705500
26/09/2019;387100006;388230011;383329987;386890015;382370300;2520400
27/09/2019;388190002;389690002;381309998;382859985;378387360;2730800
30/09/2019;383000000;383769989;376690002;380470001;376025269;3183300
01/10/2019;381700012;382850006;374630005;374940002;370559875;2943800
02/10/2019;371850006;372989990;363769989;367359985;363068420;3698300
03/10/2019;366209991;372250000;363230011;372070007;367723419;2623900
04/10/2019;372250000;376130005;371720001;375700012;371311035;2008400
07/10/2019;374059998;378149994;373059998;376540009;372141205;1931800
08/10/2019;371049988;377339996;368640015;374100006;369729706;4030200
09/10/2019;376000000;377859985;373500000;374959991;370579651;2774100
10/10/2019;373700012;374540009;370329987;371000000;366665924;2723700
11/10/2019;373000000;376940002;370079987;374920013;370540131;3935400
14/10/2019;374250000;378700012;372679993;373179993;368820435;2124500
15/10/2019;372579987;373529999;370529999;370959991;366626373;2836600
16/10/2019;370220001;377420013;369239990;372429993;368079224;3657100
17/10/2019;372420013;373799988;369059998;369059998;364748596;2397100
18/10/2019;369000000;369350006;344000000;344000000;339981354;13544300
21/10/2019;332890015;334239990;324399994;331059998;327192474;15493100
22/10/2019;336070007;341480011;334459991;337000000;333063110;7949700
23/10/2019;345000000;350799988;336500000;340500000;336522217;10960800
24/10/2019;341700012;345739990;337769989;344549988;340524902;5382700
25/10/2019;342920013;343369995;338899994;339829987;335860046;4058000
28/10/2019;341500000;344980011;339489990;340880005;336897766;3234500
29/10/2019;340190002;349720001;339220001;348929993;344853729;6113600
30/10/2019;346630005;350000000;343269989;346059998;342017273;3997600
31/10/2019;344700012;346059998;339450012;339910004;335939117;3868400
01/11/2019;340589996;345190002;339500000;345190002;341157440;3538200
04/11/2019;346459991;351450012;346049988;351089996;346988495;3703000
05/11/2019;355230011;361609985;353190002;358290009;354104401;5468900
06/11/2019;358859985;359399994;353130005;354190002;350052307;3815700
07/11/2019;356119995;359399994;355049988;357309998;355196686;2834500
08/11/2019;356399994;357000000;350549988;351000000;348924011;3218200
11/11/2019;349040009;369750000;345559998;366959991;364789612;11483400
12/11/2019;366489990;367109985;360010010;362880005;360733734;5769700
13/11/2019;361869995;366619995;361119995;362500000;360355988;3453700
14/11/2019;363100006;368480011;361480011;367440002;365266785;5339600
15/11/2019;370000000;373480011;369299988;371679993;369481689;5493100
18/11/2019;371670013;375600006;367899994;369459991;367274811;3823800
19/11/2019;373510010;374829987;361609985;367000000;364829376;6670200
20/11/2019;366000000;370989990;365750000;370910004;368716248;3774800
21/11/2019;369750000;370760010;366260010;366440002;364272675;2703800
22/11/2019;368269989;373549988;366609985;371339996;369143707;3915700
25/11/2019;372519989;374299988;369200012;373130005;370923126;3324400
26/11/2019;373660004;374769989;371359985;373510010;371300873;2859000
27/11/2019;369959991;371829987;366799988;368000000;365823456;4145000
29/11/2019;367500000;368299988;366179993;366179993;364014221;1390900
02/12/2019;367079987;367380005;355160004;355179993;353079285;4794500
03/12/2019;352089996;355559998;347609985;352079987;349997620;4683500
04/12/2019;354700012;355290009;348820007;348839996;346776764;3014200
05/12/2019;350220001;350420013;345589996;345679993;343635468;4719600
06/12/2019;347739990;354399994;347109985;354089996;351995728;2856100
09/12/2019;352670013;353600006;349570007;351209991;349132751;2844600
10/12/2019;350149994;351399994;347450012;347899994;345842346;2920900
11/12/2019;342100006;350029999;338500000;350000000;347929932;7369100
12/12/2019;348250000;351070007;341000000;346290009;344241882;5970000
13/12/2019;346299988;349309998;341100006;341670013;339649200;4526300
16/12/2019;328529999;336230011;326429993;327000000;325065948;16488200
17/12/2019;322059998;330950012;320609985;327000000;325065948;13526400
18/12/2019;328720001;335250000;328140015;330679993;328724182;7029300
19/12/2019;332899994;334809998;330980011;333500000;331527496;5492600
20/12/2019;334619995;335500000;328000000;328000000;326060028;9489400
23/12/2019;336750000;340589996;334200012;337549988;335553558;9534800
24/12/2019;339510010;339750000;332619995;333000000;331030457;4120100
26/12/2019;332700012;333359985;329299988;329920013;327968689;4593400
27/12/2019;330200012;333649994;329170013;330140015;328187408;4124000
30/12/2019;330500000;330630005;325709991;326399994;324469513;4525500
31/12/2019;325410004;326570007;323320007;325760010;323833313;4958800
02/01/2020;328549988;333350006;327700012;333320007;331348572;4544400
03/01/2020;330630005;334890015;330299988;332760010;330791901;3875900
06/01/2020;329299988;334859985;327880005;333739990;331766083;5355000
07/01/2020;334260010;344190002;330709991;337279999;335285156;9898600
08/01/2020;332399994;334029999;329600006;331369995;329410095;8239200
09/01/2020;334950012;341730011;332049988;336339996;334350708;8175600
10/01/2020;335559998;337700012;329450012;329920013;327968689;7161700
13/01/2020;332399994;334100006;330079987;330220001;328266907;5648500
14/01/2020;330760010;335350006;328279999;332350006;330384308;6945300
15/01/2020;332350006;333109985;329690002;329799988;327849396;4578300
16/01/2020;331049988;332869995;329309998;332000000;330036377;4024100
17/01/2020;332390015;332500000;323000000;324149994;322232819;11061700
21/01/2020;322600006;326600006;305750000;313369995;311516571;19318000
22/01/2020;309820007;312839996;302720001;309000000;307172424;18792600
23/01/2020;308500000;318170013;307700012;317790009;315910431;9702100
24/01/2020;322000000;326200012;312510010;323049988;321139313;17798200
27/01/2020;316209991;321260010;314579987;316600006;314727478;7468100
28/01/2020;318049988;319359985;314000000;316559998;314687714;5502200
29/01/2020;324350006;327179993;319140015;322019989;320115387;12454700
30/01/2020;320500000;325350006;317640015;323299988;321387817;6022000
31/01/2020;321750000;321929993;316989990;318269989;316387573;4999600
03/02/2020;318750000;320739990;314880005;316000000;314131012;4841800
04/02/2020;318279999;319480011;315029999;317940002;316059540;3779800
05/02/2020;320500000;329679993;319230011;329549988;327600861;6071800
06/02/2020;330910004;343440002;325660004;341429993;339410614;12845500
07/02/2020;340369995;340739990;335690002;336750000;334758301;5337800
10/02/2020;337220001;345940002;336320007;344670013;342631470;5876400
11/02/2020;347640015;348070007;342100006;344420013;342382935;5311500
12/02/2020;346420013;349950012;345850006;347450012;345395020;4421500
13/02/2020;344320007;347890015;342630005;342820007;342820007;3783100
14/02/2020;342299988;344500000;338000000;340489990;340489990;4199800
18/02/2020;338769989;339989990;336100006;338880005;338880005;2904600
19/02/2020;338119995;341470001;335859985;338299988;338299988;4935700
20/02/2020;338290009;341239990;335390015;336279999;336279999;2807500
21/02/2020;334049988;334660004;330230011;330380005;330380005;3709900
24/02/2020;320000000;321739990;316329987;317899994;317899994;6073200
25/02/2020;318260010;320640015;303630005;304140015;304140015;8052500
26/02/2020;307000000;315220001;304059998;305589996;305589996;6987300
27/02/2020;300369995;301000000;284290009;287760010;287760010;10982400
28/02/2020;278070007;282859985;269600006;275109985;275109985;15364300
02/03/2020;279540009;291709991;274290009;289269989;289269989;11012300
03/03/2020;292000000;297440002;278079987;280619995;280619995;7499300
04/03/2020;284549988;285910004;277010010;283119995;283119995;6986100
05/03/2020;275790009;276309998;259649994;260369995;260369995;14669100
06/03/2020;253699997;264290009;249800003;262329987;262329987;12861800
09/03/2020;238000000;241479996;224369995;227169998;227169998;11585500
10/03/2020;237000000;237830002;215000000;231009995;231009995;13059600
11/03/2020;222990005;226990005;187000000;189080002;189080002;28503500
12/03/2020;160529999;189850006;154809998;154839996;154839996;31734400
13/03/2020;174970001;178279999;161380005;170199997;170199997;21168500
16/03/2020;149419998;151000000;128759995;129610001;129610001;26844400
17/03/2020;132509995;134960007;101250000;124139999;124139999;54492200
18/03/2020;99860001;107849998;89000000;101889999;101889999;61943200
19/03/2020;98800003;103570000;90349998;97709999;97709999;40210600
20/03/2020;99849998;107000000;94279999;95010002;95010002;41370700
23/03/2020;98750000;114489998;93559998;105620003;105620003;46140100
24/03/2020;123680000;127959999;116129997;127680000;127680000;43683100
25/03/2020;154899994;174770004;141000000;158729996;158729996;77826000
26/03/2020;172289993;186479996;167179993;180550003;180550003;63267300
27/03/2020;172000000;172919998;155539993;162000000;162000000;47880200
30/03/2020;153809998;153809998;140679993;152279999;152279999;51052500
31/03/2020;155000000;160639999;149000000;149139999;149139999;29954000
01/04/2020;138910004;144380005;130000000;130699997;130699997;41899700
02/04/2020;128509995;136679993;120019997;123269997;123269997;42372400
03/04/2020;125000000;131289993;122500000;124519997;124519997;37347400
06/04/2020;133699997;149690002;129210007;148770004;148770004;51085500
07/04/2020;162000000;164800003;140259995;141580002;141580002;56699100
08/04/2020;147509995;154000000;144550003;146869995;146869995;41351000
09/04/2020;154710007;157979996;150089996;151839996;151839996;37874200
13/04/2020;155500000;156000000;146259995;147330002;147330002;26034100
14/04/2020;150509995;152399994;140000000;141000000;141000000;33970500
15/04/2020;139000000;148690002;132899994;145979996;145979996;39297600
16/04/2020;141460007;143240005;134000000;134240005;134240005;41364800
17/04/2020;149410004;154000000;145000000;154000000;154000000;52389400
20/04/2020;147210007;151630005;142500000;143610001;143610001;34983800
21/04/2020;139009995;141899994;135449997;136330002;136330002;27043800
22/04/2020;140419998;140820007;134520004;134970001;134970001;22734500
23/04/2020;136500000;142380005;136050003;137740005;137740005;25936400
24/04/2020;137000000;137570007;128330002;128979996;128979996;35884700
27/04/2020;129970001;131199997;123830002;128679993;128679993;34563000
28/04/2020;133880005;137199997;127739998;131300003;131300003;37806900
29/04/2020;138080002;147179993;135250000;139000000;139000000;60454400
30/04/2020;137669998;144649994;132309998;141020004;141020004;37876600
01/05/2020;143229996;143710007;132839996;133369995;133369995;36613100
04/05/2020;127120003;131500000;124349998;131460007;131460007;30708900
05/05/2020;132880005;133800003;125000000;125400002;125400002;30621000
06/05/2020;125800003;126860001;121370003;121860001;121860001;29627700
07/05/2020;122809998;130710007;122360001;128649994;128649994;29525000
08/05/2020;132570007;135550003;131559998;133440002;133440002;22695700
11/05/2020;130919998;131000000;127949997;128910004;128910004;20055400
12/05/2020;129720001;133119995;125199997;125220001;125220001;22579000
13/05/2020;125000000;125070000;119330002;121500000;121500000;26002000
14/05/2020;118980003;122610001;113889999;122519997;122519997;37499200
15/05/2020;118330002;121889999;117779999;120000000;120000000;26756800
18/05/2020;126180000;136199997;125800003;135440002;135440002;43781800
19/05/2020;137000000;137039993;130279999;130440002;130440002;32373000
20/05/2020;133270004;135449997;131309998;133320007;133320007;21835500
21/05/2020;137000000;144240005;136149994;139000000;139000000;48263900
22/05/2020;141009995;141080002;135779999;137529999;137529999;21098800
26/05/2020;145210007;145910004;142610001;144729996;144729996;30338300
27/05/2020;149139999;149649994;141240005;149520004;149520004;32799900
28/05/2020;156100006;156699997;149050003;149820007;149820007;34734300
29/05/2020;145300003;152000000;142940002;145850006;145850006;33853900
01/06/2020;145449997;153550003;144550003;151389999;151389999;27127300
02/06/2020;154000000;155850006;151809998;153309998;153309998;24780500
03/06/2020;157100006;173779999;155490005;173160004;173160004;66486400
04/06/2020;181279999;188600006;177399994;184300003;184300003;67155600
05/06/2020;205000000;218789993;197360001;205429993;205429993;99846000
08/06/2020;222940002;234199997;218929993;230500000;230500000;80902800
09/06/2020;222139999;227000000;213080002;216740005;216740005;66688700
10/06/2020;211169998;213029999;197399994;203410004;203410004;90384900
11/06/2020;179350006;192179993;166009995;170000000;170000000;103212800
12/06/2020;187149994;191300003;176259995;189509995;189509995;89550100
15/06/2020;177179993;193229996;175889999;190940002;190940002;78612900
16/06/2020;207149994;208300003;192600006;197770004;197770004;76496900
